TextId,CISI,Region,Site,Type,Symbol,Material,Complete,Direction,Position,TextLength,OccurrenceRole,Before,After,LocalFrame,ReadingTokens,RawText
3589.1,M-1284,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,5,8,Medial,806,520,806|520,031-502-002-806-240-520-001-416,+416-001-520-240-806-002-502-031+
3620.1,M-1315,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,1,3,Initial,<START>,142,<START>|142,240-142-617,+617-142-240+
3625.1,M-1320,Lower Indus,Mohenjo-daro,SEAL:R,,Steatite,Y,R/L,2,5,Medial,798,231,798|231,798-240-231-555-527,+527-555-231-240-798+
3703.1,M-1415,Lower Indus,Mohenjo-daro,TAB:B,Cros,-,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
3704.1,M-1416,Lower Indus,Mohenjo-daro,TAB:B,Cros,Faience,Y,R/L,5,7,Medial,235,740,235|740,104-645-590-235-240-740-090,+090-740-240-235-590-645-104+
3705.2,M-1418,Lower Indus,Mohenjo-daro,TAB:B,,Faience,Y,R/L,1,4,Initial,<START>,415,<START>|415,240-415-100-740,+740-100-415-240+
3770.1,M-1515,Lower Indus,Mohenjo-daro,TAB:C,Othr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3771.1,M-1516,Lower Indus,Mohenjo-daro,TAB:C,Othr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3772.1,M-1517,Lower Indus,Mohenjo-daro,TAB:C,Tigr,Copper,Y,R/L,2,5,Medial,798,845,798|845,798-240-845-061-407,+407-061-845-240-798+
3816.1,M-1605,Lower Indus,Mohenjo-daro,POT:T:g,,Clay,?,R/L,1,3,Initial,<START>,515,<START>|515,240-515-520,+520-515-240[
3841.1,M-1651,Lower Indus,Mohenjo-daro,ROD,,Ivory,Y,R/L,1,5,Initial,<START>,838,<START>|838,240-838-585-740-400,+400-740-585-838-240+
3854.1,Ns-6,Lower Indus,Nausharo,SEAL:S,Bull1:J,Steatite,Y,R/L,3,4,Medial,060,520,060|520,922-060-240-520,+520-240-060-922+
3890.1,-,Other,Unknown,SEAL:S,Bull1:W,-,Y,R/L,3,6,Medial,060,231,060|231,820-060-240-231-585-740,+740-585-231-240-060-820+
3893.1,?-4,Other,Unknown,TAB:B,,-,?,-,1,2,Initial,<START>,233,<START>|233,240-233,]233-240[
3959.1,H-1100,Inter-Riverine,Harappa,TAB:B,Bull2,-,Y,R/L,3,5,Medial,002,904,002|904,817-002-240-904-740,+740-904-240-002-817+
3962.1,H-1116,Inter-Riverine,Harappa,TAB:B,-,-,?,R/L,2,2,Final,550,<END>,550|<END>,550-240,]240-550+
3970.1,H-1130,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,002,482,002|482,861-002-240-482-740,+740-482-240-002-861+
3971.1,H-1131,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,002,482,002|482,861-002-240-482-740,+740-482-240-002-861+
3975.1,H-1137,Inter-Riverine,Harappa,TAB:B,,-,Y,R/L,3,5,Medial,060,603,060|603,692-060-240-603-740,+740-603-240-060-692+
3984.1,M-1727,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:W,-,Y,R/L,1,4,Initial,<START>,503,<START>|503,240-503-070-520,+520-070-503-240+
3985.1,M-1736,Lower Indus,Mohenjo-daro,SEAL:S,Bull1:S,-,Y,R/L,4,8,Medial,741,235,741|235,903-903-741-240-235-705-033-520,+520-033-705-235-240-741-903-903+
4013.1,M-1992,Lower Indus,Mohenjo-daro,SEAL,-,-,?,R/L,1,3,Initial,<START>,328,<START>|328,240-328-740,]740-328-240[
4020.1,M-2030,Lower Indus,Mohenjo-daro,TAB:B,-,-,Y,R/L,1,4,Initial,<START>,803,<START>|803,240-803-585-740,+740-585-803-240+
4031.1,H-1178,Inter-Riverine,Harappa,TAB:I,,-,Y,R/L,1,4,Initial,<START>,636,<START>|636,240-636-740-400,+400-740-636-240+
4154.1,-,Eastern Headwaters,Rakhigarhi,SEAL:S,Bull1,Steatite,?,R/L,4,4,Final,803,<END>,803|<END>,861-002-803-240,]240-803-002-861+
4229.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Bull1:V,Steatite,Y,R/L,4,9,Medial,001,463,001|463,060-820-001-240-463-220-590-390-740,+740-390-590-220-463-240-001-820-060+
4289.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,1,2,Initial,<START>,220,<START>|220,240-220,+000-000-000-220-240[
4338.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,1,1,Standalone,<START>,<END>,<START>|<END>,240,]000-240[
4344.1,-,Gujarat/Kutch,Dholavira,TAG,-,Clay,N,R/L,3,3,Final,002,<END>,002|<END>,031-002-240,]240-002-031-000[
4580.1,H-1155,Inter-Riverine,Harappa,TAB:B,Bull1:I,-,Y,R/L,4,5,Medial,002,520,002|520,501-405-002-240-520,+520-240-002-405-501+
5216.1,-,Gujarat/Kutch,Gola Dhoro (Bagasra),SEAL:S,Bull1:S,-,Y,R/L,3,7,Medial,820,415,820|415,033-820-240-415-100-740-090,+090-740-100-415-240-820-033+
5218.1,-,Gujarat/Kutch,Gola Dhoro (Bagasra),SEAL:S,Bull1:I,-,Y,R/L,6,9,Medial,060,495,060|495,032-632-368-297-060-240-495-070-520,+520-070-495-240-060-297-368-632-032+
5457.1,H-1718,Inter-Riverine,Harappa,SEAL,-,Steatite,N,R/L,2,2,Final,032,<END>,032|<END>,032-240,]000-240-032+
5560.1,-,Eastern Headwaters,Rakhigarhi,TAG,Elep,Clay,N,R/L,4,6,Medial,741,415,741|415,920-060-741-240-415-100,]000-100-415-240-741-060-920+
